gene	community
LIMS1	14
TIMELESS	14
CEP78	14
DBF4	14
NISCH	14
SAV1	14
MPND	14
CCDC91	14
TESC	14
MOB3C	14
PSMC1	14
ATXN2	14
KIF3A	14
CCNG1	14
CENPP	14
C2CD3	14
GLCCI1	14
CCNE1	14
CKS2	14
PAXIP1	14
TNFSF12	14
RPIA	14
PBK	14
DVL2	14
CLASP1	14
DYNC1LI2	14
PSME3	14
RAD1	14
MYO1D	14
IFT74	14
RCN2	14
CAMSAP1	14
CEP164	14
CNTRL	14
TRAF3	14
CCDC69	14
AMER1	14
ZWILCH	14
PARPBP	14
INSIG1	14
ELP5	14
CHAF1B	14
DYNLRB1	14
CCP110	14
GINS4	14
USP20	14
DTYMK	14
CC2D2A	14
ITGB3BP	14
NKIRAS2	14
HUS1	14
NUF2	14
NCAPG2	14
PSMD4	14
PSMD9	14
KIF16B	14
KIAA1671	14
ZMYND8	14
GOPC	14
SLX4	14
CENPI	14
RSF1	14
CEP76	14
TTBK2	14
PRIM1	14
TNF	14
NRXN2	14
ODF2	14
FAM83H	14
CEP350	14
LIN52	14
NBAS	14
MCM7	14
PGRMC2	14
UHRF1BP1	14
USP11	14
AKIRIN2	14
CENPU	14
PSMD12	14
RAB3IP	14
CLIP2	14
POLH	14
ADAP1	14
KIAA0100	14
RHNO1	14
LIN9	14
RBL1	14
APEX2	14
CHL1	14
CMAS	14
PIAS2	14
SPATA5	14
C9orf78	14
ESCO1	14
STAG1	14
ANKIB1	14
SASS6	14
ULK2	14
NDC80	14
KLC3	14
HAUS1	14
CHST14	14
CNTROB	14
HDAC6	14
MMS19	14
RNF216	14
TTYH2	14
KIF2A	14
HAUS4	14
CCDC66	14
ZYG11B	14
NSMCE1	14
ZSWIM7	14
ABHD14A	14
UBE2T	14
TROAP	14
DSN1	14
ETAA1	14
CCND1	14
CHPF	14
NINL	14
CAMSAP2	14
LRRCC1	14
TTC38	14
WNT1	14
CAMK2D	14
ORC5	14
MEA1	14
RAD51	14
SCN3A	14
NSMCE4A	14
PRC1	14
MAP7D3	14
PDE4DIP	14
TLK1	14
MRS2	14
FAM118A	14
FUT11	14
HELQ	14
RFC4	14
CEP120	14
RAPGEF6	14
CCNDBP1	14
NAP1L4	14
ELP6	14
NCAPH2	14
DUSP12	14
RABAC1	14
KIAA1328	14
MYEF2	14
GFOD1	14
DCTN6	14
ZC3HC1	14
FKBP3	14
CENPH	14
TTF2	14
DPH1	14
SPG21	14
CKAP2	14
ELOF1	14
NFKBIB	14
CDC25C	14
SLAIN2	14
RMI2	14
XRCC2	14
TMEM171	14
RAD51D	14
PSMC6	14
MOB1B	14
TSR3	14
USP30	14
TNFAIP8L1	14
PAAF1	14
TDG	14
MLH1	14
SPRED1	14
CCDC102A	14
CENPL	14
MAP3K14	14
MIS18A	14
EAF2	14
TUBGCP5	14
PMS1	14
CEP41	14
NMNAT3	14
USP13	14
CENPW	14
SUDS3	14
HOMER3	14
PRR14L	14
WDR62	14
REXO2	14
KDM1B	14
ENSA	14
RAD18	14
HDDC3	14
TMUB1	14
CCDC77	14
SPECC1L	14
TRAF2	14
NTHL1	14
RAD9A	14
NPHP4	14
TSPAN17	14
TYW1	14
C1orf109	14
DCLRE1B	14
PPP2CB	14
LRFN3	14
OARD1	14
CABLES1	14
AMOT	14
MASTL	14
SH3BGRL	14
CEP85	14
AKAP9	14
PSMD6	14
STEAP1	14
ANKLE2	14
ZW10	14
KNSTRN	14
GINS1	14
ACD	14
HAUS7	14
MYO18B	14
FBF1	14
RECQL5	14
TOP3B	14
NRBP1	14
EXOSC4	14
TMSB4Y	14
CENPN	14
PCMTD2	14
KIF26A	14
MAPK8	14
SH2D3A	14
TTLL12	14
CASP6	14
CHAF1A	14
GMNN	14
RFC3	14
MLH3	14
LTA	14
DXO	14
ORC3	14
LRRC61	14
CEP170	14
ORC2	14
NPTXR	14
PSAT1	14
MUS81	14
UHRF1	14
PMCH	14
MOB2	14
MIS18BP1	14
CEP95	14
FANCE	14
USP37	14
RNF170	14
HAUS3	14
POC1A	14
TCHP	14
FANCM	14
DPH6	14
FMNL3	14
HLTF	14
TTC28	14
GPRASP1	14
CEP192	14
OGG1	14
HAUS5	14
DLG5	14
PALD1	14
SMC6	14
USP43	14
PSD3	14
KLHL12	14
CDC7	14
CDC14A	14
SNAP47	14
PARG	14
SCN4A	14
SPTBN4	14
SECISBP2	14
SEPSECS	14
RSPRY1	14
TNFSF11	14
ATAD5	14
ANKRD26	14
PRICKLE1	14
MIS12	14
CAPN12	14
BORA	14
MPC2	14
PGM2L1	14
CALM2	14
RYR1	14
TMEM170A	14
TCF19	14
FAM43A	14
DOK6	14
RBPMS	14
SHPRH	14
STAC3	14
PLA2G7	14
CHMP7	14
IFT122	14
RUSC1	14
LCA5	14
PIBF1	14
TSGA10	14
IFT140	14
DPH7	14
PPFIBP1	14
RPGRIP1L	14
DKK3	14
METTL15	14
KLHL23	14
HERC2P2	14
CDK11B	14
SHH	14
WRAP73	14
OSBPL9	14
DVL1	14
SPTBN2	14
CDCA7L	14
PMEPA1	14
SPINT2	14
CYB5A	14
ASCC1	14
TCEAL2	14
DHFR	14
LCMT1	14
TSC22D2	14
KLHL8	14
KNTC1	14
LIG1	14
ZGRF1	14
RPA3	14
FAM193B	14
BEX2	14
NUDT3	14
TNFRSF11A	14
KCNJ6	14
DESI1	14
FANCC	14
PHKG2	14
AKTIP	14
WDR55	14
LSM14B	14
CEP68	14
TMEM67	14
NUDT16L1	14
TTLL5	14
KIF19	14
TCTEX1D2	14
NME6	14
DAAM1	14
ACP5	14
RILP	14
ANKRD11	14
CCNYL1	14
RAD54B	14
NEK3	14
LEMD3	14
DMC1	14
ATP6V0A2	14
MKS1	14
WDR59	14
RAD51AP1	14
C2orf42	14
MAST4	14
HTRA4	14
ZFAND1	14
PIF1	14
RASSF8	14
NLGN4Y	14
TUBGCP3	14
SERPINF1	14
TRAPPC6B	14
STX1A	14
PSMG3	14
DCLRE1C	14
NSL1	14
HUWE1	15
DCAF7	15
SETD1A	15
CBX5	15
TRIM28	15
RBBP4	15
EP400	15
DYRK2	15
UBE3C	15
MEX3C	15
CBLB	15
TULP4	15
BRPF1	15
RBBP7	15
HELZ	15
RNF220	15
CBX6	15
ID2	15
RNF4	15
HIPK2	15
GPS1	15
KPNA6	15
ANAPC1	15
UBE2N	15
UBR4	15
LDLRAD4	15
VHL	15
DDB1	15
FBXW2	15
HECTD1	15
BCOR	15
UBE3A	15
CUL1	15
ZMYM4	15
CBFB	15
BAHD1	15
UBE2G1	15
CASP10	15
SERPINB9	15
UBE2G2	15
CCNF	15
MTA2	15
UBR1	15
COPS2	15
COMMD9	15
MYCBP2	15
CDK6	15
DZIP3	15
CARD11	15
UBE2Q2	15
PIGT	15
KEAP1	15
LRRC41	15
UBE2Z	15
ATRN	15
FBXO21	15
UFL1	15
RNF115	15
BTBD1	15
CTBP1	15
FAM98A	15
NFRKB	15
PCGF1	15
RNF126	15
UBE2D2	15
UBE2K	15
INO80	15
PRMT6	15
FBXW5	15
DAXX	15
UBE2E3	15
UBE2E1	15
FBXO31	15
WDR5	15
KAT6B	15
FEM1B	15
APOBEC3G	15
UBTF	15
COMMD6	15
CBX3	15
EID1	15
MIB1	15
UBE2Q1	15
SIRT2	15
ATN1	15
CUL5	15
TRIM44	15
TCF25	15
TNRC6C	15
WWP1	15
HDAC1	15
UBE2A	15
DDB2	15
CCDC85B	15
TIMM10B	15
STYX	15
CYP20A1	15
FBXL14	15
COPS4	15
DCAF5	15
ZMYM3	15
PRPS1	15
KDM1A	15
RNF26	15
USP16	15
ASXL1	15
AUTS2	15
UBE2V2	15
PIGS	15
BCL9L	15
BFAR	15
CUL2	15
TNRC6A	15
NCEH1	15
UBA6	15
DDA1	15
ANAPC5	15
GPAA1	15
GYS1	15
LPIN1	15
COPS6	15
COMMD2	15
RAI1	15
MLLT10	15
ACTL6A	15
DNAJC24	15
EHMT2	15
CDC23	15
RNF125	15
RASA3	15
UBE2L3	15
PEX26	15
ASB1	15
COPS8	15
MCRS1	15
LANCL1	15
MEAF6	15
LDOC1	15
PEG10	15
POGLUT1	15
RASAL3	15
SYNGAP1	15
ARIH2	15
RING1	15
UBAP2L	15
TRAF7	15
PJA1	15
TAF1B	15
PER1	15
PER2	15
MTA1	15
RNF6	15
FBXL18	15
SCAMP3	15
KLHL20	15
CAPN15	15
MPDU1	15
FBXL17	15
POGZ	15
ZMYM2	15
CCND3	15
DCAF16	15
DCAF17	15
KLHL15	15
RNF7	15
DDRGK1	15
PYGO2	15
NAE1	15
SH3RF1	15
DPY19L1	15
EHMT1	15
ACTR8	15
CBX4	15
SPSB1	15
ANAPC11	15
XYLT2	15
RNF138	15
PMF1	15
MALT1	15
AGL	15
COPS7B	15
TICAM1	15
CRBN	15
PDCD5	15
ELP4	15
KLHL26	15
TRIM32	15
SORBS3	15
MTFP1	15
TRIM11	15
CEPT1	15
IREB2	15
DCAF4	15
QSER1	15
NPAT	15
FBXO45	15
RNF34	15
TRIB2	15
TRIM37	15
LTBP4	15
NELL2	15
ASB6	15
PIGK	15
MTA3	15
HECTD3	15
SUV39H1	15
KDM4A	15
UFSP2	15
EPC2	15
AIFM3	15
LZTR1	15
MIB2	15
KAT5	15
ARIH1	15
COMMD1	15
RB1	15
L3MBTL2	15
ASB2	15
CBX1	15
CCDC22	15
VPS11	15
ASB13	15
INO80D	15
PHC1	15
HINT2	15
RNF114	15
GAN	15
COMMD4	15
BCL9	15
SMAD2	15
USP34	15
EIF4ENIF1	15
RCHY1	15
FBXL12	15
KANSL3	15
MORF4L2	15
YEATS4	15
METTL16	15
UBA5	15
LTN1	15
SUGP2	15
RNF8	15
SOCS4	15
SOCS7	15
ATP10A	15
ZZEF1	15
MOAP1	15
CDKN2B	15
CD96	15
CLSTN1	15
RNF157	15
CDCA4	15
DDIT4	15
ZNRF1	15
ATG10	15
MORF4L1	15
MACF1	15
BTBD2	15
CASP8AP2	15
TLR3	15
ABHD17A	15
ALG3	15
PGPEP1	15
SCARB1	15
PAFAH1B3	15
DCUN1D5	15
NAA30	15
ATP8A1	15
TMEM63A	15
FBXW11	15
UBE2D4	15
TLE1	15
IPP	15
IL6ST	15
RCBTB1	15
CRY2	15
ASXL2	15
TLE2	15
UBE2S	15
KLHL11	15
CDYL2	15
KLHL14	15
COPS7A	15
APH1A	15
ANAPC7	15
FBN2	15
PRG2	15
NMT2	15
KLHL42	15
STUB1	15
RASSF1	15
TRIM47	15
ERCC8	15
COMMD7	15
NAPG	15
SCFD2	15
CNNM4	15
ZC4H2	15
KATNA1	15
HACE1	15
RNF41	15
NAA25	15
MAGEH1	15
SPAG7	15
PIGV	15
FAM32A	15
PIGU	15
CUL7	15
COMMD5	15
RBM41	15
PER3	15
FAM220A	15
UBE2E2	15
CDK2AP1	15
NOTCH3	15
FAM102B	15
MIER2	15
SOCS2	15
ANAPC2	15
ACTR6	15
C6orf89	15
BTRC	15
ETNK1	15
PCYT2	15
PCBP4	15
PTRHD1	15
C17orf75	15
TOLLIP	15
RNF165	15
MSI2	15
FBXO10	15
DTX3	15
TRIM4	15
CRYL1	15
ARMC8	15
PIGN	15
R3HCC1	15
SAMD1	15
TBC1D7	15
BAP1	15
RNF25	15
FASTKD5	15
KCTD7	15
NRCAM	15
MEGF8	15
ZNHIT1	15
ATF7IP	15
CCDC50	15
MICU2	15
UEVLD	15
C16orf87	15
MTO1	15
PPP1R9A	15
USP42	15
DET1	15
NAA35	15
FBXW9	15
KCTD6	15
ARL15	15
KBTBD6	15
TMEM97	15
ELP2	15
GLMN	15
PIAS4	15
GLDN	15
DNMT3B	15
SERGEF	15
VGLL4	15
KLHL13	15
ZMYM1	15
ASB8	15
ANAPC10	15
SKP2	15
CLCN7	15
TXNIP	15
FBXL16	15
BET1	15
FBXL15	15
PRSS3	15
DHRS4L2	15
COMMD10	15
CCDC120	15
MSL2	15
TNFRSF10A	15
TOP1MT	15
DFFB	15
SGCE	15
MCM8	15
TSPYL6	15
GATAD1	15
SAP30	15
SAMD3	15
GLP1R	15
EGFL7	15
CYB5D2	15
PPP1R26	15
BRMS1L	15
ARRDC2	15
BTBD6	15
TSEN54	15
FAM50B	15
EID2	15
KANSL2	15
FBXO32	15
DPP4	15
METTL1	15
CPOX	15
SLC52A2	15
PRSS1	15
EVA1C	15
PKN3	15
DAPK3	15
GABPB2	15
CFDP1	15
BOD1	15
NAA16	15
TBC1D9B	15
MTHFSD	15
SIRT3	15
NCKIPSD	15
SLIRP	15
CKS1B	15
GTPBP3	15
NEURL1B	15
SF3B3	16
PTBP1	16
HSPA8	16
HNRNPD	16
NONO	16
SMARCA4	16
PRPF19	16
SYNCRIP	16
HNRNPR	16
PARP1	16
XRCC6	16
ILF2	16
RANBP2	16
BAZ1B	16
TOP2B	16
SNRNP40	16
PRPF8	16
MATR3	16
SSRP1	16
HCFC1	16
SNRNP200	16
CPT1A	16
SLC25A20	16
PBRM1	16
GPATCH8	16
RNPS1	16
WBP11	16
HNRNPF	16
SF3B2	16
CHD3	16
HNRNPL	16
SUB1	16
TMPO	16
BANF1	16
SFPQ	16
MDC1	16
XPOT	16
LSM14A	16
DHX9	16
PRMT1	16
RPA1	16
ALKBH5	16
MAP4	16
KPNA3	16
TRRAP	16
SNRPC	16
SUPT16H	16
SMARCB1	16
SF3B4	16
TRA2B	16
HNRNPM	16
NUDT21	16
KHSRP	16
KHDRBS1	16
HNRNPUL1	16
CSNK2B	16
UBA2	16
CPSF3	16
LRRC59	16
ABCF1	16
SMARCD1	16
FUBP3	16
ALYREF	16
RBM3	16
PRPF6	16
RPRD2	16
RAN	16
EFTUD2	16
NCOR2	16
HNRNPH1	16
TCERG1	16
SMARCC1	16
RUVBL2	16
BRD2	16
GLTP	16
SUMO3	16
HNRNPAB	16
KIAA1143	16
SRRM2	16
RAVER1	16
GTF3C1	16
GTF3C2	16
DDX46	16
GEMIN5	16
NUCKS1	16
APEX1	16
RFC1	16
DCPS	16
LMNB2	16
ILF3	16
TCOF1	16
CHD6	16
SRSF3	16
MED1	16
RBM8A	16
PHAX	16
DNAJC8	16
TAF15	16
SNRPB	16
RPAP1	16
NCOA5	16
DDX42	16
SUPT6H	16
NUP188	16
U2SURP	16
DOCK10	16
DOCK9	16
PRCC	16
NUP155	16
SEH1L	16
ZFR	16
PRKDC	16
AQR	16
XRCC5	16
HNRNPA0	16
POLR2K	16
PPRC1	16
TCEA1	16
SNRPD1	16
URI1	16
SNRPA	16
PUF60	16
PRPF4	16
SNRPA1	16
CSNK2A1	16
SRRM1	16
MLLT6	16
PRPF31	16
NUP160	16
NUP205	16
IRF2BP2	16
NCOR1	16
SNRPB2	16
CSTF1	16
TDP1	16
MEPCE	16
HNRNPDL	16
SNRPD2	16
ARID1B	16
SMU1	16
LSM4	16
CCAR2	16
HMGN1	16
RUVBL1	16
HNRNPK	16
GTF2F1	16
FYTTD1	16
POLR2B	16
SNRPF	16
SF3A2	16
RNMT	16
POLR2D	16
NCBP2	16
MBNL1	16
POLR2L	16
ZCRB1	16
FIP1L1	16
FAM120A	16
ELAVL1	16
NELFA	16
RBM17	16
RBMX	16
PAN2	16
SRSF5	16
CSNK2A2	16
POLD2	16
SF3A1	16
TXLNA	16
CPSF2	16
UBE2I	16
COLGALT1	16
HNRNPA3	16
CNOT1	16
DDX23	16
SF3A3	16
EWSR1	16
PHRF1	16
DRG1	16
POM121	16
POLE3	16
TXNL4A	16
LEO1	16
NAA15	16
SNRPD3	16
DENND2D	16
CHD4	16
NACC1	16
DIDO1	16
SRSF1	16
RBM15B	16
RRN3	16
TAF3	16
LSM7	16
SF3B5	16
PPP1R8	16
USP39	16
POLR2G	16
CTNNBL1	16
APOBEC3F	16
SUPT5H	16
PTDSS1	16
PPIE	16
INTS7	16
SUMO2	16
GTF3C4	16
SNW1	16
EIF4A3	16
GIMAP4	16
SMARCE1	16
CPSF1	16
BCL7B	16
DHX15	16
JOSD1	16
USP28	16
SSB	16
HNRNPA2B1	16
POM121C	16
TAF6	16
INTS5	16
FLNB	16
SARNP	16
SIN3A	16
CTR9	16
BRD7	16
NUP62	16
SMARCAD1	16
USP24	16
ZNHIT6	16
GTF2A2	16
USP47	16
CAAP1	16
SLC35A4	16
SPATS2	16
CWC27	16
SNX30	16
NUP133	16
ZC3H4	16
SART1	16
DHX36	16
NEK9	16
GTF3C6	16
HNRNPU	16
NCBP1	16
TARDBP	16
THUMPD1	16
CLNS1A	16
EDF1	16
HTATSF1	16
PRPF38A	16
HMGB1	16
CSRP1	16
CSTF2T	16
YTHDF1	16
NUP210	16
CDC40	16
TPP2	16
XAB2	16
HDAC2	16
NABP2	16
THOC2	16
CSDE1	16
NXT1	16
THRAP3	16
PHF6	16
DDX1	16
SNRNP27	16
TAF1	16
MED14	16
RPS4Y1	16
RPS4Y2	16
WDR61	16
ZC3H18	16
GLE1	16
YLPM1	16
ENY2	16
CHD8	16
SMARCC2	16
HMGB2	16
RTCB	16
SRSF11	16
MAPK1IP1L	16
TMEM263	16
PRRC2A	16
DHX38	16
APOBEC3B	16
DROSHA	16
CDK9	16
TAF9	16
GEMIN4	16
EIF2B2	16
ATG16L1	16
POLR3A	16
POLR3H	16
BDP1	16
DDX5	16
NELFB	16
LSM2	16
ERH	16
ARID1A	16
LSM3	16
POLR2F	16
FUS	16
DBR1	16
ZMYND11	16
SUZ12	16
SS18	16
SMARCD2	16
ARL6IP4	16
MED24	16
HSPA13	16
ATXN1L	16
ATRX	16
SRRT	16
ERCC3	16
WDR76	16
YEATS2	16
RAD54L2	16
TFIP11	16
PHF14	16
PQBP1	16
IER3IP1	16
EFCAB14	16
ZCCHC10	16
ANP32E	16
PPIL4	16
PIH1D1	16
RANBP3	16
KANSL1	16
LIG3	16
GPN1	16
RBM14	16
INTS9	16
TSEN15	16
CCNT1	16
SNX29	16
GTF2A1	16
CTDSPL2	16
SYMPK	16
APBB1	16
SMARCA2	16
PGAM5	16
TAF2	16
CHERP	16
GTF2H1	16
CCAR1	16
GTF2H5	16
PRPF3	16
MED29	16
INTS1	16
DDX41	16
HDLBP	16
POLR2J	16
UNK	16
SNRPG	16
NOMO1	16
CNBP	16
HNRNPC	16
TMEM248	16
BIRC6	16
RBMX2	16
CSTF2	16
RNASEH1	16
POLE4	16
CWC22	16
CDR2	16
CDC42SE2	16
THOC7	16
COIL	16
STRAP	16
TTC3	16
HCFC1R1	16
PLRG1	16
PMVK	16
LSM1	16
U2AF2	16
SCAF1	16
KEL	16
XK	16
MLLT3	16
RBM7	16
NUCB2	16
NUP107	16
MED28	16
KLRG1	16
POLR2A	16
RTF1	16
RALA	16
C5orf22	16
POLR2E	16
GTF3C3	16
LSM5	16
ZCCHC8	16
MED15	16
EED	16
RECQL	16
PRPF40A	16
MED4	16
SREK1IP1	16
WDR33	16
PPARGC1A	16
PCF11	16
FUBP1	16
APOBEC3D	16
PPIH	16
MED16	16
MED19	16
POLDIP3	16
ERCC1	16
CPSF6	16
GEMIN6	16
CBLL1	16
ZC3H13	16
TAF8	16
TIAL1	16
SART3	16
TMEM19	16
SF1	16
IPO8	16
EIF2B5	16
RBM42	16
TGS1	16
SNIP1	16
EAF1	16
NUP93	16
MED6	16
CNOT2	16
SRSF4	16
MBIP	16
GTF3C5	16
LSM6	16
APTX	16
ELL2	16
NUFIP1	16
SRSF2	16
AFF4	16
ALDH5A1	16
ATXN7L3B	16
TADA3	16
TAF11	16
NCOA6	16
SBNO1	16
HDAC3	16
SUMO1	16
RAE1	16
BCL7C	16
BRD3	16
DCP1B	16
FRYL	16
MCPH1	16
TCEAL8	16
RALY	16
BRI3BP	16
POLD1	16
PBDC1	16
NRIP1	16
NUP88	16
USP22	16
PEA15	16
CCNC	16
SFMBT2	16
SLC25A36	16
IGSF8	16
AGPAT3	16
METTL9	16
DDX20	16
TC2N	16
MYO1G	16
LEPROTL1	16
ZC3H14	16
ZCCHC17	16
PPARGC1B	16
RNGTT	16
RPRD1B	16
CDK12	16
ARHGEF9	16
HMGN2	16
PDCD2	16
ECD	16
OLFM2	16
KRT10	16
PIAS3	16
ZMIZ2	16
RPRD1A	16
DPY30	16
BTF3L4	16
DLK2	16
TARBP1	16
IL7R	16
PRMT5	16
ST6GAL1	16
SRSF6	16
GPKOW	16
LUC7L2	16
INTS2	16
NDC1	16
CWC15	16
SLTM	16
USB1	16
POLR3GL	16
PHF10	16
SENP1	16
STK38	16
GTF2E2	16
TADA2A	16
RNF20	16
SLC4A1AP	16
MBNL3	16
CBFA2T2	16
POLR2I	16
GTF2H3	16
BCAS2	16
THOC1	16
RMDN3	16
TSNAX	16
NFATC2IP	16
CYLD	16
SNRPE	16
FBRSL1	16
CENPK	16
SRSF7	16
CD2BP2	16
CWF19L2	16
MAD1L1	16
NAA20	16
CRCP	16
PDCD7	16
IK	16
RNF113A	16
SRSF9	16
LSM11	16
RPL36A	16
SSBP3	16
SNRNP25	16
ABLIM1	16
PLOD1	16
EVL	16
BAG2	16
CIPC	16
SUPV3L1	16
RBM22	16
NUP214	16
POLR3E	16
AAAS	16
EDC4	16
MDFIC	16
PORCN	16
INTS4	16
POLE	16
MAGEE1	16
ATXN7L1	16
SLC44A1	16
TM7SF3	16
AKR7A2	16
POLR3D	16
DESI2	16
HS2ST1	16
TRNAU1AP	16
PRRC2C	16
ECHDC2	16
LSM8	16
NELFE	16
VPS72	16
NAA38	16
AGMAT	16
PLEKHA3	16
RNF168	16
PPWD1	16
PRKY	16
RNF40	16
SIGIRR	16
CCNK	16
GCFC2	16
TAF13	16
ENPP5	16
UPF3B	16
PEMT	16
NSD1	16
THUMPD3	16
SLC10A7	16
MCM3AP	16
DDX39A	16
LRRC37BP1	16
LRRC40	16
DHRS3	16
NDRG3	16
IL32	16
CNP	16
NHEJ1	16
BMI1	16
GTF2E1	16
PHF5A	16
CRNKL1	16
FAM207A	16
TRIM55	16
RBM10	16
WDR45B	16
TOMM34	16
ZFAND5	16
TAF5	16
GALNT10	16
TUBGCP4	16
ABCB1	16
SUGP1	16
CPSF4	16
RPAP2	16
C12orf43	16
CCDC12	16
RP9	16
GIMAP8	16
RBM15	16
MNAT1	16
LRRC8D	16
RBFOX2	16
C1orf216	16
FAM168B	16
SNUPN	16
POLR3B	16
RABEP1	16
PLD4	16
MED17	16
RALGAPB	16
AZIN1	16
DNAJC14	16
TMA7	16
MFAP1	16
WWOX	16
CASK	16
PPIL1	16
NELFCD	16
NAA60	16
TADA1	16
MED26	16
PPIL2	16
PUM2	16
NBPF3	16
DNAJC2	16
PPIL3	16
NOSIP	16
TAF5L	16
PHGDH	16
UQCC1	16
CSTF3	16
USP46	16
EIF2B3	16
TAF9B	16
THOC6	16
GEMIN2	16
PPIP5K1	16
WDR77	16
TM2D1	16
SNX19	16
SREK1	16
HEATR3	16
SLC25A10	16
SRSF10	16
BUD13	16
LGR4	16
BRF1	16
DYM	16
POLR3K	16
CACTIN	16
DHX8	16
POLR2H	16
CWF19L1	16
SLC25A42	16
ATAD3B	16
ACE	16
CAMLG	16
THOC3	16
BIVM	16
C2orf49	16
HDAC9	16
TNPO1	16
PTDSS2	16
MSH6	16
BNIP3	16
CLN8	16
PARP2	16
ERCC2	16
NUP85	16
SLBP	16
WBP4	16
TSSC4	16
DHX35	16
B3GAT3	16
ANGEL2	16
C19orf53	16
GPR183	16
HPS5	16
PRKRA	16
CELF1	16
ACTC1	16
CXCR4	16
MED20	16
SMNDC1	16
MED21	16
METTL5	16
C11orf68	16
POLR3F	16
C12orf45	16
CMTR2	16
SLU7	16
SYF2	16
NAA40	16
ERCC5	16
CHTOP	16
MIF4GD	16
FAM204A	16
ATXN7L3	16
HIRA	16
GPN2	16
TCEA3	16
KLHL24	16
SCARA3	16
INIP	16
COPS5	16
MIR34A	16
MIRLET7C	16
XRCC1	16
CCDC137	16
MOCS2	16
RASD1	16
SNORD88C	16
SH3TC1	16
FBXO8	16
MVK	16
GTF2H4	16
C1orf131	16
TMEM101	16
PNPLA7	16
NOC3L	16
FAM107B	16
TADA2B	16
AUH	16
TNFRSF21	16
ST6GALNAC6	16
SMIM20	16
DDX3Y	16
TIMM10	16
PABPN1	16
DGCR8	16
BCDIN3D	16
LIG4	16
SLC35A3	16
RDH10	16
GTF2F2	16
PCID2	16
MYO5B	16
SPIRE1	16
TSPYL4	16
PSPH	16
PPIG	16
SLC7A6OS	16
FANCG	16
MUC3A	16
TAF4B	16
AGO1	16
MED18	16
C1orf35	16
COPRS	16
INTS10	16
TAF4	16
KCNMA1	16
DPH5	16
GPATCH2	16
POC5	16
MAGOHB	16
NKAP	16
C5orf51	16
DHX16	16
RWDD4	16
INTS12	16
CDKN2AIPNL	16
IWS1	16
PLIN2	16
C1orf162	16
SNAPC3	16
TAF10	16
EMC2	16
WDR48	16
RAPH1	16
CDK5RAP1	16
KPNA4	16
MED13	16
CCNJ	16
PM20D2	16
NIPAL3	16
C19orf47	16
SERF2	16
WDR92	16
LSS	16
SLC35F2	16
C1orf159	16
NAB2	16
TMX3	16
FRG1	16
TNKS	16
GINS3	16
ILKAP	16
RMND5B	16
SMG9	16
HIF1AN	16
MIOS	16
IDI2	16
MUC1	16
ADI1	16
LARP1B	16
METTL14	16
ING1	16
MIR107	16
SCAI	16
NUP37	16
SAP130	16
MEX3D	16
SAYSD1	16
POLR3G	16
TMCO4	16
UBR3	16
ENC1	16
SFTPD	16
C4orf46	16
HSPA14	16
PPP1R35	16
MDH2	17
TOMM7	17
ARL6IP5	17
COX4I1	17
COX7C	17
HSPA9	17
NDUFA4	17
HADHA	17
VDAC1	17
MRPS33	17
MRPS27	17
NOA1	17
PHB	17
SDHA	17
IDH2	17
ATP1A1	17
CYC1	17
ESYT1	17
ATL3	17
CHCHD2	17
ECH1	17
COX6C	17
CYCS	17
PHB2	17
SLC25A3	17
AFG3L2	17
ACO2	17
DAP3	17
MCCC2	17
COX5A	17
OGDH	17
CS	17
UQCRC1	17
NDUFB9	17
STARD7	17
UQCRH	17
MRPL19	17
OXA1L	17
ATP2A2	17
MRPL3	17
MRPL37	17
CDV3	17
NNT	17
PDP1	17
RRBP1	17
TUFM	17
GOT2	17
NDUFB11	17
IARS2	17
TOMM40	17
UQCRC2	17
IMMT	17
CTDNEP1	17
FAM3C	17
SCP2	17
ERGIC3	17
ADH5	17
C1QBP	17
COX7A2	17
MTCH2	17
LONP1	17
NDUFA7	17
MRPS10	17
MRPL53	17
MMGT1	17
MRRF	17
TOMM20	17
RBM27	17
TOMM22	17
GLUD1	17
IDH3A	17
MRPL23	17
COMT	17
NDUFB2	17
MRPL49	17
NDUFS7	17
NDUFA13	17
MRPL10	17
MRPL30	17
SUCLG1	17
CYB5B	17
ECSIT	17
OCIAD1	17
SSBP1	17
NDUFV2	17
NDUFB7	17
NDUFAB1	17
FUNDC2	17
TOMM5	17
TECR	17
IDH3G	17
NT5DC2	17
DLAT	17
TMEM109	17
ALDH18A1	17
HSPD1	17
MRPS34	17
TXNDC15	17
NDUFA3	17
COX7A2L	17
UBR7	17
LRPPRC	17
MAPKAP1	17
HSD17B12	17
UQCRFS1	17
OCIAD2	17
PROSER1	17
NDUFS5	17
UQCRB	17
MRPL17	17
ATP1B3	17
LETM1	17
NDUFB8	17
YIPF5	17
MRPS30	17
GRSF1	17
APOOL	17
NDUFA12	17
NDUFS6	17
COX6B1	17
AGPS	17
NDUFA5	17
MRPL4	17
NDUFA8	17
NDUFS2	17
MRPS35	17
MRPL20	17
MRPS2	17
MRPL45	17
ME2	17
PARL	17
NDUFV1	17
MRPS23	17
IDE	17
SLC26A2	17
VDAC2	17
POFUT1	17
HADHB	17
AGK	17
TIMM13	17
PTPMT1	17
MRPL15	17
POLDIP2	17
CCDC47	17
MRPS18B	17
SAMM50	17
MRPL28	17
